content,ground
"Chân mình 24,5 mà đeo vào khó chịu",0
Chăn mịn mềm ko bị rụng lông,1
Chán luôn,0
Chán luon,0
Chân gen hơi bé nhưng shop phục vụ tốt đổi nhiệt tình,1
Chân đỡ không chắc chắn,0
Chán chả muốn dùng GHN nữa,0
"Chán cách phục vụ của shop, nói chung mọi ng đừng nên mua hàng ở đấy, có thắc mắc nt hỏi, ko thèm trả lời ng mua",0
Chán,0
Chán,0
Chán,0
Chán,0
Chán,0
Chán,0
"Chăm sóc khách tệ!!
Áo mình rộng nên đổi thành áo size nhỏ hơn.
Mình cũng chấp nhận trả phí 2 chiều: chiều đi và về. 
Shop ở Hà Nội, mình cũng ở Hà Nội nên mình cũng chấp nhận đổi.
Đến khi nhận mình phải mất phí 45k ship, mặc dù ship cùng nội thành. 
Mình hỏi thì shop bảo: mình phải chịu phí từ kho đến văn phòng và văn phòng đến chỗ mình??? 
Nếu mà khác vậy thì phải nói rõ khách hàng, nhưng ko mà đi đổ lỗi cho khách hàng vì không hỏi 2 chiều 😀?
Để địa chỉ shoppe 1 nẻo, xong giao sản phẩm ở nẻo khác!!",0
Chăm sóc khách hàng quá kém,0
Chăm sóc khách hàng kém!,0
Chai đầy ú ụ,0
"Chai bị móp, mất nắp, nhãn bị rách, có dấu hiệu đã qua sử dụng. -_-",0
Chắc shop giao nhầm quần khác cho m tại logo khác với mẫu vải cũng khác,0
Chắc phải mặc áo lót trong rồi mới mặc áo len để ko bị ngứa,0
Chắc e đăng ký sỉ luôn quá,1
Chắc e chưa dám đặt hàng nữa,0
Chắc do sử dụng voucher nên hỏi tới cái gì cũng hết,0
Chắc chắn sửa xong sẽ dùng đĩa,0
Chắc chắn sẽ ủng hộ shop nếu có nhu cầu nữa,1
Chắc chắn sẽ ủng hộ hết mình Sp oki đẹp chất lượng đẹp nha mn nên mua nha giao hàng nhanh đóng hàng cẩn thận,1
Chả ra gif,0
Chả ra gì cả .chất lượng kém,0
"chả hiểu shop sao đặt hàng toàn giao sao mẫu với màu thôi, mấy lần luôn rồi",1
"Cha Đóng gói sản phẩm rất đẹp và chắc chắn, Shop phục vụ rất tốt, Rất đáng tiền",1
"Chả có để size nhãn mác gì, đặt size M mà to đùng, sứt chỉ, vải mỏng xù lông",0
Chả buồn trả lại hàng vì nghĩ có 200k thôi mất việc,0
Chả biết may kiểu gì như đắp vá nhìn như ăn mày vậy. Thà hk có còn hơn. Vải thì cũng đc. Giao hàng lâu,0
Ch Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh chị chủ shop nhiệt tình,1
Cát thấm hút rất tốt và tiết kiệm,1
Cắt sz Thì cắt cẩn thận chơi bài ngửa à,0
Cap vay mong,0
Cặp dáng xấu,0
Cạp chun vừa rộng vừa dão ko mặc đc cái nào hết,0
Cạp chun hơi cứng,0
cao m65 mà mặc 2XL mới đến mông mà trong khi mình mua cho bạn mình con zai cao m76 thì mặc đến đâu trời còn cúc áo thì ko đủ chỉ thừa 1 đống đã cắt dính lên áo 2 sao là đẹp rồi :),0
Cao 1m77 nặng 77 ký mặc áo size 3xl nha áo đẹp khá dày vải dù 2 lớp đủ giữ ấm bên ngoài sờ sướng tay lắm ❤️ lần sau ủng hộ tiếp,1
Cao 1m65 và nặng 80kg mặc vẫn rộng cái áo size L. Đề nghị đổi hàng.,0
Cánh tay bé,0
Cảnh giới mới của đu idol: đi mua TV cũ gặp trúng idol giao bán 🤣,1
"CẢNH BÁO: Các anh chị em KHÔNG NÊN mua hàng shop này, chuyển thiếu hàng cho Khách, Sau đó nói chuyển hàng thiếu lại rồi",0
"Cảnh báo vs những người có ý định mua , vải mới mặc được 1 tuần mà xù hết cả lên tốn tiền”",0
"Càng lăng thì hôi thêm,bỏ thùng rác là tiện nhất",0
"Cẩn thận khi đặt hàng ví dụ 10 cây sẽ có vài cây bị hư, thối, gãy, shop sẽ hứa là bù cho orders sau và cứ thế sẽ diễn ra tương tự cho nhưng đơn hàng sau",0
Cẩn thận khi đặt hàng shop này,0
Cân nhắc khi mua nhé m.n,0
"Cần mua thùng rác nhựa qua bên e hỗ trợ ạ
Shopee: truongcv",1
Cần may ở đáy kỹ hơn,1
cạn lời nch là ko nên mua áo rách tùm lum lấy tiền mua tấm vải rách,0
Cạn lời,0
"Căn hộ biển chỉ 1 tỷ 2 mà full nội thất, thanh toán 10% ký HĐMB. Cho thuê BnB được ít nhất 1tr/đêm. Nằm cạnh Thành phố không ngủ Grand World - 1 bước chân ngàn tiện ích, sở hữu bãi biển riêng. Với nhiều chính sách bán hàng ưu đãi từ chủ đầu tư uy tín top 1 VN. Nhanh chóng booking ( chỉ 15tr ) để chọn được những căn giá tốt và vị trí đẹp",1
Cần 1 lời giải thích từ shop . Lần đầu mua 1 cái size XXL thì chất vải dày dặn. Tưởng là ngon nên mình mua tiếp. Nhưng khi mình mua thêm 2 cái size XL thì chất vải mỏng hơn rất nhiều so với size XXL.. size XL  mỏng hơn 1 nửa so với size XXL. Mình sợ mặc ra đường nó rách thì ngại lắm,1
Camon shop nhiều,1
"Camera sử dụng tốt, khá rõ nét",1
camera cho điện thoại thì k rõ nét tầm ảnh kém,0
Cảm thấy vô cùng hài lòng,1
Cảm thấy thất vọng,0
Cảm thấy thất vọng,0
Cảm thấy rất ưng sp này,1
Cảm thấy rất ko hài lòng vì mình đặt size XL mà tất cả sản phẩm nhận được đều size L,0
Cảm thấy rất bực bội khi giặt áo rồi nhìn thấy phần áo màu trắng bị lem màu đỏ,0
"Cảm thấy quần ko ưng lắm,form cũng không đẹp,nhưng được cái hình in trên quần thì oke á",1
Cảm thấy ko vui khi hnay xem hang,0
Cảm thấy hài lòng về sản phẩm,0
Cảm thấy cực kì thất vọng Shop phục vụ rất kém,0
Cảm ơn và sẽ ủng hộ,1
Cảm ơn shop.^^,1
"Cảm ơn shop,sản phẩm vải rất đẹp,giao hàng nhanh,nói chung shop rất uy tín👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍",1
"Cảm ơn shop vì sự phục vụ nhiệt tình, rẻ mà chất lượng cao",1
Cám ơn shop rất nhiều!,1
Cảm ơn shop rất nhiều,1
Cảm ơn shop nhiều 😍😘😘😙,1
"Cám ơn shop nhiều vì sự tư vấn nhiệt tình và ship hàng siêu siêu nhanh, mới đặt hôm qua thì hôm nay đã được nhận hàng rồi. Cách đây vài ngày  mình đặt 1 bộ cho bạn mình mở hàng thì vải và from đều làm mình bất ngờ và thật sự hài lòng luôn nên quyết định một phát 4 bộ nữa kkkk. Mn nên mua nhen !!!",1
"Cám ơn shop nhiều vì sự tư vấn nhiệt tình và ship hàng siêu siêu nhanh, mới đặt hôm qua thì hôm nay đã được nhận hàng rồi. Cách đây vài ngày  mình đặt 1 bộ cho bạn mình mở hàng thì vải và from đều làm mình bất ngờ và thật sự hài lòng luôn nên quyết định một phát 4 bộ nữa kkkk. Mn nên mua nhen !!!",1
Cảm ơn shop nhiều lắm💓💓,1
Cám ơn shop nhiều lắm vì mình săn đc mấy bộ giá quá rẻ luôn. Trên cả tuyệt vời chất cũng đẹp lắm nha mn ơi,1
Cảm ơn shop nhiều,1
Cảm ơn shop nhiều,1
Cảm ơn shop nhé,1
Cảm ơn shop nhé,1
Cảm ơn shop nhé,1
Cam on shop m tiep tuc ung ho,1
Cảm ơn shop đã quan tâm chu đáo đến những chú cá,1
"Cảm ơn shop , vì sự dễ thương nên có nhu cầu lần sau sẽ ủng hộ shop",1
Cảm ơn shop,1
Cảm ơn shop,1
Cảm ơn shop,1
cảm ơn shop,1
Cảm ơn món quà của Shop ^^,1
Cám ơn chủ shop nhé,1
Cam on,0
Cảm nhận ban đầu so với giá tiền thì mình nghĩ tiền nào của đó from áo và chất vải ko đc đẹp,0
Cảm giác chờ đợi ghàng rồi tới lúc kiểm hàng ko có,0
Cái váy quá mỏng,0
Cái váy khá chật :>>,0
"Cái vạt nó ko vắt chéo kín fan ngực, cho nên hở sâu quá",0
Cái túi phía trong 1 túi nghĩ sao may bằng nilon. Nghĩ nó chán,0
Cái thứ nhẩt hàng giao không đúng ngày,0
Cái rộng thùng thình cái chật ém,0
cái quần nó nhỏ quá. người lớn mặc ko vừa,0
"Cái quần nỉ form k đẹp lắm, kiểu bị xoè ra ý",1
"cái quần này như khăn giấy v, chỉ dùng 1 lần rồi bỏ nha mn =))) đường may lệch như cái nhân cách chủ shop v đó.",0
"Cái quần đúng như tên sp :>
 💥Hôm Nay 9/12
HỘI THẢO UỐNG NƯỚC TĂNG LỰC 
Lương liền 70k ( vắng tham gia 10 phút)
💢Mời NAM tuổi từ 16 đến 45 
💥Địa chỉ: 131 Trần Huy Liệu, Phường 8, Phú Nhuận. (Tòa nhà TSA Trần Huy Liệu ).
Bạn nào tham gia được ib chị nhen
0939860928
Tks all😍😍😍",0
"Cái ống tay áo bên trong bị lỗi nhé, may cổ tay lỗi nên nó xoắn lại. phải mang ra tiệm để sửa, phiền thất sự. Mong shop kiểm tra kĩ trước kĩ r giao hàng 😠😠. 2 sao nhé",0
"Cái nữa là mình nhắn 2 lần hỏi về sản phẩm shop đều ko trả lời, ko tư vấn cho khách hàng gì hết",0
"cái này thì vải thô lắm, cân nhắc mua cái khác thay thế, vì vải ko co giãn và thô. mấy váy khác của shọp thi ok",0
"Cái này mình mua tặng người yêu nên hông có unbox, nhma nhìn ngoài vào thấy logo đẹp lắm, áo màu kem hơi đậm tí á. Nhma có vẻ vải dày hơn cái quần đùi kia của mình :>",1
"Cái này mặc ko vừa, mình gửi lại và shop sẽ gửi lại cho mình cái khác",0
"Cái này hơi bé so với người mặc nhưng cũng đẹp, đóng gói cẩn thận ok",1
Cái này giặt mấy lần chắc tróc sơn mặt trước ra hết quá,0
Cái lót mu bàn chân khâu lỏng lẻo quá,0
Cái hình nên in thay vì dán vào vì 1 thời gian sẽ tróc mất thẩm mĩ. Còn lại ok,1
Cái hình lúc giao thì nó bông ra một tí với lại còn nhăn nữa,1
"Cái đường vân vân ở tay là sao v sốp, chất này thì hơi thô với nóng nha, nma đc cái lên form cũng ok, h tui đang ngồi cắt cái đường ở tay ra r:)) 1m65 65kg mặc vừa ok nma tay hơi ngắn xíu",1
Cái đồng hồ có trăm mấy mà đổi trả hết 70k hết mẹ n rồi,0
Cái đen lại cho chun màu trắng??,0
cái cổ áo cứng quá,0
Cái chất lượng áo ncl xấu vải xù mặc áo trắng vào là vải áo dính vào là xác định luôn,0
"Cái bọc đựng đồ không lành lặn, người giao hàng nói chuyện khó nghe k thiện cảm",0
Cái áo trong hình thì dài:))mà giao như áo nửa lưng:))thất vọng:)))))Ae đừng mua nhé:)))Buôn bán cho đàng hoàng vào:))Shop bán như QUẦN:))),0
"cái áo ổn nha mấy má mà muốn mặc vừa thì lùi size nha t m65 bth muốn áo khoác chùm mông thì t mặc xl còn áo nì L chùm mông rồi nha. Cái túi siêu to đút zừa cái nết chó gặm của nyc mấy má ha. Mua đi , kh mua hối hận ráng chịu",1
Cái áo j trong nhà màu xám ra đường màu tím 😌 không nên mua nha,0
"Cái áo đẹp lắm nha,đẹp từ chất đến from,do mình mới mở bọc ra nên còn hơi nhăn, mình nhờ shop giao nhanh,đúng thật nhanh 2ngày mình nhận dc hàng,lần sau sẽ ủng hộ shop,
Cho shop 10*",1
"Cái ái dài tới đầu gối đặt size này bán size kia , đúng là treo đầu dê bán thịt chó thiệt mà",0
"Cách tư vấn của Shop ko nhiệt tình, khó chịu",0
Cạch tới già,0
Cách phục vụ của shop yêu lắm,1
"Cách phục vụ của bên shop rất kém, cần cải thiện",0
Cạch mặt lần sau k bao giờ mua hàng của shop luôn,0
Cách mà Shop phục vụ rất tốt,1
Cạch luôn,0
"Cách đây gần tuần, mình mặc đúng 1 lần",0
Cạch,0
"Các size y như nhau, mình mua đủ size mà các áo đều rộng bà ngang như nhau.
size S quá rộng , mặc như váy!",0
Các nàng dân công sở bỏ qua em này là thiếu xót đấy nhé,1
Các mẹ nên cân nhắc trước khi mua hàng,0
"Các mẹ mà có con nhỏ, da nhạy cảm thì nên cân nhắc mua bỉm này nhé",0
Các mác áo đính trực tiếp vào thân áo đều đã bị giựt ra,0
"Cac loai vai diu xau,dug la mua do tren mag 10c thi het 8c lầm r.te lam nha shop.mih 42k dua ao wan toan 50-53ki hoi s vua đây",0
Các kích thước không hợp lý bụng thì to còn phần tay thì quá bé,0
"Các bạn nào đang băn khoăn muốn mua thì hay tin mình mua luôn và ngay đi nhé. 
Mình cao 1m65 và mặc size L . 
Về phom áo rất cute và đẹp nha 
Chất lượng vải thì ở mức trung bình nhưng với giá tiền đó thế là tốt rồi. Ship thì cực nhanh 
Chốt lại 1 câu cuối là hãy mua và chốt đơn ngay",1
"Các bạn mua hàng yên tâm nhá, hàng xịn ấy, giá hạt dẻ nhất facebook với shoppe nữa ấy",1
Các a e mua về mặc đi cua gái thôi ;)),1
Cả shape váy và chất vải đều tệ,0
"Cả núi chỉ thò ra mặt ngoài quần.
Đường may mặc vày hôm bung hết chỉ.",0
"cá nhân mình thấy áo với giá này là quá oki rồi, áo k dày cũng không mỏng đâu, mình mặc k thấy lộ gì chất mền và mát thích hợp mặc mùa thu hoặc mùa hè vào buổi chiều tối, hoặc mặc lót bên trong cùng áo khoác, rất ưng khi nhận hàng",1
"cá nhân mình thấy áo hơn ngắn 🥲🥲🥲🥲🥲
giao hàng nhanh, độ dày vừa",1
"Cả nhà có mua thì chú ý nhé, lúc chưa mua nó nói chuyện dạ thưa, mua giao 5 áo mà 3 sz khác nhau",0
Cà mã vạch thi k ra,0
Cả 3 áo bị dính dơ và giặt ko ra,0
Cả 3 áo bị dính dơ và giặt ko ra,0
Cả 2 quần mình mua đều lỗi ở cạp quần,0
C Chất lượng sản phẩm tuyệt vời Rất đáng tiền Thời gian giao hàng rất nhanh,1
Bye,0
Bưu tá nhiệt tình,1
Bút màu đen nhưng vẽ lên thì nó ra màu không đen lắm =)),0
Buồn thế ý,0
Buồn shop giao hàng k cẩn thận gì cat,0
Buồn quá,0
"Buồn nhiều chút chiếc áo gần 400 cành mà bị hỏng khoá, shop có ck hỗ trợ 30k để sửa vì tết khó đổi trả . Áo dày dặn lông và bông mặc ấm nên mua nhé cả nhà",1
Buồn là shop giao nhầm màu áo nỉ bông cho mình r mình báo shop là xanh than nhưng shop đưa xanh rêu mình k mặc hợp,0
Buồn hàng ko giống ảnh,0
Buồn ghê bị mất đơn hàng k biết chất lượng áo hoodie của shop như nào nhưng mua 2 lần áo thun rồi chắc là ok. Nhưng mất áo vẫn bị buồn 🥹,0
Buồn ghê,0
Buồn cho shop ghê :)))),0
Buôn bán không uy tín,0
Buồn,0
"Bung chỉ, vải tạm",0
Bung chỉ vl,0
Bung chỉ sọc,0
Bung chỉ quá nhiều,0
Bung chỉ 1 đoạn nên phải tự may lại,0
Bùn shop thật haizz,0
Bực ơi là bực luôn,0
"Bực mình, đặt hàng đợi hoài cá chết hết mà chẳng thấy còn giao nhầm cho ai, vậy mà cũng có người nhận hay thật.Nên coi lại cách phục",0
"Bực mình nhất là đặt màu nâu gửi màu trắng, k biết là vô ý hay cố ý nhưng thật sự người mua rất thất vọng",0
Bực mình ah,0
Bục 2 cúc,1
Bực,0
Bự quá😂😂😂,0
Bth,0
Bth,0
BTh,0
Bth,0
Bt k đejp,0
bt,0
Bsjs akd q jx ẹc kx. Snc na x sk cndns nx.do b xó cư k kx xjowhcih,1
Bsjd ie ud due ứo du. Ứi dủ dủ fur doe. Ye xue ú ẽi đie dư rio k g u j id,1
Bra vừa mặc thử xong bị rách luôn đường Chỉ nách,0
