content,ground
Đừơg may rất ẩu.nhíu ngay cổ áo ko mặc dc.bực mjh.tốn tiền còn ko mặc dc,0
Gói kỹ quá bóc rách cả hộp :((,1
"Chĩ Mây dễ thương, tư vấn nhiệt tình lắm luôn",1
Giao hàng nhanh hơn dự kiến của mình,1
Chất vãi tuyệt vời so với giá,1
"Chai bị móp, mất nắp, nhãn bị rách, có dấu hiệu đã qua sử dụng. -_-",0
Từ lúc có nón này em yên tâm hơn nhiều...😍,1
Áo khá đẹp mặc dù giá rẻ tuy nhiên shop giao nhầm mau,0
"Vải đẹp, đường may ổn, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh",1
Mặc tiện cho con bú,1
Chữ hơi bị mờ phần đầu,0
Cổ và tay nhỏ hơn hình mẫu,0
Giày dễ thương quá ạ😘,1
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn quần mặc thích lắm,1
"Giao hàng nhanh, màu và chất vải khá ok, rất đáng tiền",1
"Chất lượng sản phẩm tuyệt vời, kiểu dáng đẹp hơn hình , Rất đáng tiền Thời gian giao hàng rất nhanh",1
Áo giao cho mình bị vết bẩn gần tay áo mình giặt không ra,0
Giặt ra màu quá,0
Đóng gói sản phẩm rất đẹp và chắc chắn,1
Chất xấu dã man,0
"Chất lượng sản phẩm kém, khong phai vai voan khong nhu hinh",0
Mình cao 1m7. 55kg vừa in size L,1
Hơi bị đẹp nha!,1
Hàng đẹp như hình😊,1
"Hàng đẹp,rất giống như trong hình,thời gian giao hàng rất nhanh👍👍👍",1
Triệu sao cho shop,1
Chất lượng sản phẩm tuyệt vời..đáng tiền,1
Đóng gói sản phẩm rất đẹp và chắc chắn,1
Gói hàng siêu đẹp 👍👍 Chất lượng sản phẩm tuyệt vời,1
"Đặt ngay giờ flash sale vừa được mua hàng rẻ mà giao hàng nhanh nữa, đặt 11h mà 13h30 nhận được hàng rồi",1
Rất đẹp,1
"Chip gì mà đẹp mê ly thế này, chất liệu lại còn mềm mại nữa chứ",1
Chất lượng sản phẩm tuyệt vời,1
"Không phải dáng ôm sát body, Size S vẫn khá rộng với mình, dù mh cao 1,6m + 46kg",0
"Sản phẩm rất là chất lượng đóng goid rất là đẹp gọn gàng, nên mua hàng ở đây rất uy tín",1
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn, ko ngờ áo đẹp như zi vải thì ô sờ kê,",1
Chất lượng rất đáng tiền,1
Cái váy quá mỏng,0
Chất lượng sản phẩm tuyệt vời,1
Chất bt k dày dễ xù lông sau giặt,0
Giao hàng nhanh nữa,1
"Chất lượng sản phẩm quá tuyệt vời, rất ưng, măc vào rất Tôn dáng, Thời gian giao hàng rất nhanh",1
Mình có dặn shop ưu tiên màu đỏ dù chọn giao ngẫu nhiên,1
"Ủng hộ shop, chất đẹp lại còn kèm quà tặng ^^",1
Hàng thô nhăn,0
Rất ưng,1
Chất lượng sản phẩm không tốt như mong đợi,0
Triệu like,1
Đặt xanh blue mà shop giao màu xám,0
"mua về mặc ngày và được crush khen haha,, màu rất rõ nét giống hình giao hàng cũng nhanh nữa",1
Vừa với giá tiền. 😃😃😃,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,1
Mình mua 2 chai về tàng trữ dần vì loại này vừa tẩy sạch vừa không dễ gây mụn như dầu tẩy trang,1
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn,1
Nói chung sp ok,1
Ai do dự thì triển.,1
Khóa hơi khó kéo nha shop,0
"Đóng gói sản phẩm rất đẹp và chắc chắn, chất lượng sản phẩm tuyệt vời",1
Ko giống hình lắm,0
Đóng gói sản phẩm rất đẹp và chắc chắn,1
Chất lượng sản phẩm tuyệt vời,1
Hàng y ảnh,1
Vải mỏng và hơi ngắn Thời gian giao hàng tạm được,0
Thất vọng,0
"Màu áo bên ngoài đẹp hơn trong ảnh nha, kiểu dáng đúng như shop đăng lun, rất rất ưng",1
"Nhanh,chuẩn",1
Vải mềm,1
hàng đống gói hơi bị móp méo nhưng vẫn ok... 5sao cho shop hàng đẹp,1
Đóng gói sản phẩm rất đẹp và chắc chắn.,1
"Quan chat cai dui va mong wa,size cua shop chat hon kich co nguoi mac",0
"Giầy đẹp , chủ shop đáng yêu hehe mỗi tội có vẻ hơi trật dù e đãmua rộng ra 1 size hic hic",1
"Shop phục vụ rất tốt, Thời gian giao hàng rất nhanh",1
"Giao đúng mẫu, vải đẹp",1
Rộng thùng thình nhu 1 cái nơm,0
Shop phục vụ rất tốt Shop phục vụ rất tốt Shop phục vụ rất tốt,1
Chất lượng sản phẩm tuyệt vời Shop phục vụ tốt,1
Cheo đầu dê bán thịt chó,0
Nhưng good,1
Áo xinh lắm luônn >< rẻ mà chất lượng,1
"Giao hàng nhanh lắm, áo đẹp lắm nhưng nếu áo bự tí nữa sẽ đẹp hơn",1
Áo đẹp,1
Hơi rộng 1 chút Thời gian giao hàng rất nhanh,1
Do ảnh mình chụp hơi dìm ti thôi à,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh có chút nhầm hàng cần chú ý hơn,1
"váy hơi mỏng, dáng ôm đẹp",1
Shop phục vụ rất tốt Chất lượng sản phẩm tuyệt vời,1
Rất đẹp ạ,1
"Chất lượng sản phẩm tạm được, đèn bảo sáng hơn zin mà đêm bật lên như đấm vào mắt, ko thấy đường đi",0
Áo đẹp màu đẹp dày dặn tuyệt,1
Pin có 10000 mà ghi là 13000,0
K như mình mong muốn,0
"Đóng gói ok, hàng nhận được đúng như đã đặt",1
"Giá cả cũng hợp lí nữa, chất đẹp thật sự luônnn",1
Chuẩn tiền nào của nấy,1
Cảm ơn shop nhiều nhé,1
Áo siu yêu nhé,1
"Có điều quần của bộ gấu mk nhận có bị lỗi 1 đường dài, hơi tiếc nhưng vẫn sẽ cho shop 5*",1
Thời gian giao hàng rất nhanh,1
"Ưu : gói hàng cẩn thật , tặng quà nhỏ ( cũng dễ thương )( Không phải dìm hàng gì đâu , đó là cảm nhận thật )",1
Chủ shop nhiệt tình lắm ạ,1
"Rất đáng tiền, vải oki, bạn nào có đùi to nên mua loại váy phủ gối như thế này mặc không bị tự ti nữa, đầm ôm dáng, thun co giãn được, eo có dây cột có thể tùy chỉnh nên cũng dễ cho người mặc, nên mua bạn nhé",1
Hinh nhu la hang loai 2,0
Đóng gói sản phẩm rất đẹp và chắc chắn,1
Đep -re.mac rat om.cho shop 10* luon.lan đau mua cua shop nhung rat thich.ung ho shop dai dai,1
Màu đẹp,1
Chất lượng tốt,1
Hàng rất đẹp Shop phục vụ rất tốt Thời gian giao hàng rất nhanh 1 ngay đã đến nơi,1
Áo rất oke,1
Màu đẹp và giao hàng nhanh 😍,1
Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng nhanh Chất lượng sản phẩm tốt,1
Hài lòng nên cho 5 sao,1
Đặt 2 cái shop giao lộn e 1c áo có tay 😭,0
Nhưng tới 2 đôi trắng,0
Sẽ còn ủng hộ shop tiếp hehehe,1
Rất hài lòg về sp,1
"Shop phục vụ rất tốt,hàng giống hình",1
Hàng đẹp lắm luôn á shop,1
Tay sờ chất rất thích,1
Váy k giống hình,0
Áo đẹp...mình rất thích,1
Nói chung là ưng ý,1
Chim ưng lắm lắm luôn,1
Mặc k thoải mái,0
Sẽ ủng hộ shop lâu dài,1
Shop phục vụ rất tốt,1
Hàng đóng gói không đẹp,0
"Nhưng góp ý cho shop 1 chút là nên ghi rõ đệm mút từng loại dày cụ thể bao nhiu, mình ko thấy thông tin nên coi clip, nhận hàng 1 cái mút vừa rất ưng, 1 cái thì mới biết là loại nâng siêu dày vì shop up nhầm cái clip của 1 loại mút vừa khác vào T_T",1
🙈❤ xinh lắm ạ,1
Shop phục vụ rất tốt,1
"Chất đẹp, nhưng quần hơi bé so với áo",1
Chất lượng sản phẩm tuyệt vời,1
Sẽ ủng hộ shop dài dài ☺️,1
Shop check và giao hàng hơi lâu,0
"Giao hàng nhanh, gói kĩ, áo thun đẹp chất cũng đẹp m mua 10 cái luôn ak hehe",1
Tôi chọn mài khác tại sao lại hai mài giống nhau,0
"Mặc khá là oke, phối đồ unisex thì đẹp hết chổ chê",1
Quan qua rong kg duong voi so ky,0
Cảm ơn sho,1
Áo Tạm,1
Chất đẹp,1
Chất lượng tệ,0
Chủ shop vui vẻ nhiệt tình,1
"Shop giao lộn size, vải dầy dặn xinh hơn mình tưởng Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng chậm",1
Công ty lớn mà đóng gói sản phẩm quá tệ!!!,0
Rất ưng ạ <3,1
Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm ok,1
"Mẫu sao này rất xinh, dán chỗ nào cũng thấy cưng",1
Rất đáng tiền,1
Áo chất siêu đẹp chuẩn hình,1
Hơi dơ,0
"Chất lượng sản phẩm tuyệt vời , shop phục vụ nhiệt tình, tư vấn khách sp chuẩn sz vừa zin, sẽ ủng hộ shop thêm",1
Vải không giống trên hình ảnh,0
😘,1
Đóng gói sản phẩm rất đẹp và chắc chắn,1
"E đặt màu cam nhưng shop giao màu vàng, nhưng vẫn ok ạ",1
Cũng dc,1
"Chất lượng sản phẩm tuyệt vời, kết chất vải dày dặn và in hình nổi :) mình chụp chắc hơi dìm hàng so vs bên ngoài",1
"Sản phẩm ko như mô tả ,hồng sen ko phải hồng cam",0
Chất lượng sản phẩm tuyệt vời Xinh dã mannnnn 😭😭💕💕,1
Lần đầu mua đồ trên shoppe mà gặp trường hợp này!,0
Tốt với tầm giá,1
Lần đầu mua đã ưng r,1
Thời gian giao hàng rất nhanh nhưng em đặt size M mà shop lại giao size L nên hơi bị rộng ý =(((( Nhưng chất lượng rất tốt nên em sẽ tiếp tục ủng hộ nha hihi <3,1
Great,1
Chất lượng sản phẩm tuyệt vời,1
"Nhưng size M hơi nhỏ, biết v lấy size L r =((",1
"Chất lượng sản phẩm tạm được,ống quần ko bằng nhau,chênh lệch xấp xỉ gần 2cm,hàng chữ ko giống với hình",1
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,rất nhiệt tình",1
vậy ngay từ đầu đừng nói là mua lại. làm ăn kiểu vậy ai dám mua nữa,0
"Đặt xanh đậm mà giao mảu xám , thất vọng quá,màu thấy củ xèm",0
"Vải thô mặc hơi nóng, dễ bai xù nếu ai kĩ tính quá thì ko nên mua kẻo tội shop",0
Đôi này đẹp,1
Chất mịn và ôm dáng người,1
"Shop thật có tâm khi đóng gói thật kỹ từ Hà Nội vào Cà Mau k thiếu món gì, K món nào bị hư hỏng hay vỡ..",1
Shop phục vụ rất tốt,1
Rất đáng tiền,1
"Shop phục vụ nhiệt tình, chất lượng sx tốt, sẽ tiếp tục ủng hộ Shop",1
Mới mặc thử đã bị bung chỉ,0
Chất lượng sản phẩm tuyệt vời áo đen không được đẹp.,1
Áo đen mặc đẹp và dãn tốt hơn áo trắng,1
Huhu,0
Hang đẹp tiệt voi,1
qua dep,1
"Đương chỉ k chắc, áo nhăn nhúm, Rất không đáng tiền",0
Hàng đẹp như hình,1
"Quần giá ok, mặc cũng rất thích",1
"Chất lượng sản phẩm rất kém,mau k jong",0
thật sự rất k ưng í khi đã chọn 2L36 vẫn gửi M.m cũng đã có nhắn tin để shop nhớ nhưng vẫn gửi nhầm.ntin thắc mắc mặc dù shop online nhưng vẫn k trả lời.1 lần và tưf nay về sau k bao giờ,0
"Áo hơi mỏng và chắc hơi nhăn quá, chắc do đóng gói",0
Giao chỉ co 3 màu thui,0
Ok shop,1
"Quần bị loang màu khá nhiều, m giặt 2 lần trc khi mặc, vậy mà dính nước cái là màu lem ra đầy làm hư luôn cái quần jeans của m",0
Lên dáng đẹp..,1
Bên trong có xốp nx đẹp quá đi❤️ Chất lượng sản phẩm tuyệt vời,1
Chấm 9/10,1
"Áo đẹp, form chuẩn ko thừa hay thiếu gì hết",1
"Hàng nào của đó thôi, một trăm mấy như vậy là ok rồi tiếng bass kg đc sâu lắm, tress nhiều, nghe nhạc cũng tạm chấp nhận đc, nghe gọi thì chuẩn vô cùng, cảm ơn shops nhé",1
"Chất vải đẹp, k vừa rộng, với lại bên trong may ẩu quá, bị phùng 1 bên",0
Chất lượng sản phẩm tạm được Đóng gói sản phẩm tạm được Shop phục vụ tạm được Giá cả chấp nhận được Thời gian giao hàng rất nhanh,1
Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Thời gian giao hàng rất nhanh. 5 sao,1
Giao hàng cực nhanh,1
"Áo chất liệu đẹp, in màu đẹp, form đẹp, giá đẹp => nói chung là CHUẨN",1
San Pham xau may bi Loi ko mac dk,0
Chỉ mỗi tội giao hàng chậm quá.nhung vẫn cho 5sao,1
Tuỷet vời,1
Ống quần 1 bên ngắn 1 bên dài,0
"Túi đẹp, rất giống hình",1
Sẽ ủng hộ shop nữa 😍,1
Mọi người không nên mua quần bks này nhé vì quần chất lượng kém hàng đinh 2 bên sườn tự bung hết sẽ thành 2 hàng lỗ bên quần hỏng luôn,0
Shop phục vụ rất tốt,1
Vai xau ko hut nước,0
"Chất lượng vải và chữ in ko giống trong hình, thậm chí chữ in rất xấu, nhưng với giá đó thì hàng nhận về vượt mong đợi",1
Sẽ mua thêm vài bộ nữa :*,1
"Chất lượng OK, dùng khá tiện",1
Chất lượng sản phẩm tuyệt vời,1
Hạn hán lời !!,0
Giao hàng nhanh,1
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Shop phục vụ rất tốt,1
"Lừa đảo,giao hàng lỗi",0
"Áo vải mỏng, in kém, nhưng với giá này là trên cả tuyệt vời rồi",1
Shop dễ thương,1
"Hàng đẹp, mặc vừa vặn, cảm ơn shop",1
Đặt 1 trắng 1 nâu đến lúc giao thành 2 nâu,0
Nói chung là ưng 😘😘,1
Vải lanh kp vải thô ; nhưng so vs giá tiền là phù hợp,1
"Chất lượng sản phẩm tuyệt vời, Packing siêu đẹp",1
"Cổ áo khác màu với mẫu, bộ hơi cộc",0
"Vải đẹp lắm, các bạn nên mua mặc nha",1
"Chất đẹp lắm, chủ shop tư vấn nhiệt tình",1
Sản phẩm ko mềm mịn như đầu dù đã mua gần 100 chiếc của shop,0
Shop nhiệt tình và chu đáo. 😍😍 Có dịp chắc chắn sẽ ủng hộ tiếp,1
Shop phục vụ khá tốt,1
Hàng y hình.xứng đáng nhận đc 5 sao.sẽ còn ủng hộ shop,1
"Áo đẹp, ngực mình 83 mặc hơi chật",1
Lần sau cạch shop này,0
"Dép rất đẹp y hình, điểm trừ bé tẹo là hơi bẩn xí ở phần nơ nhưng không sao mình vẫn ưng ý lắm",1
Chất lượng sản phẩm tạm được Đóng gói sản phẩm tạm được Thời gian giao hàng tạm được Shop phục vụ rất tốt Không đáng tiền,1
"áo free size nên rộng, mình 49 kg mà mặc vô rộng lắm luôn",1
Mau k giong hinh mau qua noi that vong ve sp nay,0
Không bằng các mẫu khác của shop dù bằng giá,0
Chưa khi nào mua đầm online mà ưng như lần này,1
Đóng gói sản phẩm rất đẹp và chắc chắn,1
Đóng gói sản phẩm rất đẹp và chắc chắn,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh lần nào mua hàng cũng đc tặng quà,1
